Date,SPY,QQQ,IWM,TLT,GLD,SLV,EURUSD=X
2023-03-03,388.5338439941406,294.37249755859375,184.420654296875,91.01004028320312,172.49000549316406,19.549999237060547,1.0599732398986816
2023-03-06,388.80303955078125,294.7064514160156,181.72418212890625,90.30439758300781,171.6199951171875,19.31999969482422,1.0626201629638672
2023-03-07,382.8431396484375,291.09161376953125,179.61512756347656,90.8581771850586,168.6199951171875,18.450000762939453,1.0688328742980957
2023-03-08,383.4679870605469,292.5455017089844,179.7018280029297,90.94752502441406,168.5399932861328,18.399999618530273,1.05507493019104
2023-03-09,376.39300537109375,287.4768371582031,174.70364379882812,91.17082977294922,170.1999969482422,18.440000534057617,1.0549525022506714
2023-03-10,370.9619140625,283.4395751953125,169.66697692871094,94.31494140625,173.8699951171875,18.860000610351562,1.0584698915481567
2023-03-13,370.4332275390625,285.54168701171875,166.90310668945312,94.52931213378906,177.86000061035156,20.0,1.0683646202087402
2023-03-14,376.5564880371094,292.1033935546875,169.99441528320312,92.97510528564453,176.8300018310547,19.889999389648438,1.0725010633468628
2023-03-15,374.201416015625,293.6357116699219,167.1920166015625,94.77047729492188,178.2100067138672,20.0,1.0727657079696655
2023-03-16,380.76678466796875,301.376220703125,169.4744110107422,94.02912139892578,178.57000732421875,19.920000076293945,1.0583354234695435
2023-03-17,376.31463623046875,299.951904296875,164.89999389648438,95.44039916992188,183.77000427246094,20.6299991607666,1.0614134073257446
2023-03-20,379.9330749511719,301.0163879394531,167.03793334960938,94.60076141357422,183.83999633789062,20.690000534057617,1.0678855180740356
2023-03-21,384.92181396484375,305.3156433105469,170.11962890625,93.78793334960938,180.3699951171875,20.540000915527344,1.071914792060852
2023-03-22,378.36029052734375,301.16400146484375,165.2948455810547,95.03844451904297,183.44000244140625,21.100000381469727,1.0774236917495728
2023-03-23,379.3831481933594,304.73516845703125,164.56121826171875,95.03844451904297,185.74000549316406,21.280000686645508,1.0870392322540283
2023-03-24,381.87261962890625,305.8567199707031,166.0497283935547,95.44039916992188,183.64999389648438,21.219999313354492,1.0835057497024536
2023-03-27,382.5866394042969,303.7611999511719,167.8959503173828,93.19843292236328,181.9499969482422,21.219999313354492,1.077818512916565
2023-03-28,381.7279052734375,302.1477355957031,167.654296875,93.36812591552734,183.44000244140625,21.43000030517578,1.0807071924209595
2023-03-29,387.2762451171875,307.6571044921875,169.55845642089844,93.18054962158203,182.52999877929688,21.440000534057617,1.0839520692825317
2023-03-30,389.54388427734375,310.5691833496094,169.32644653320312,93.60931396484375,184.17999267578125,21.940000534057617,1.0843634605407715
2023-03-31,395.0343933105469,315.7341613769531,172.43887329101562,95.01165771484375,183.22000122070312,22.1200008392334,1.0904649496078491
2023-04-03,396.53961181640625,314.966796875,172.5161895751953,95.45848083496094,184.5399932861328,22.059999465942383,1.0803335905075073
2023-04-04,394.33966064453125,313.904296875,169.49078369140625,95.93312072753906,187.97999572753906,22.969999313354492,1.091226577758789
2023-04-05,393.30712890625,310.80523681640625,167.82826232910156,96.93604278564453,187.8300018310547,22.940000534057617,1.0960105657577515
2023-04-06,394.8413391113281,312.9007873535156,168.07958984375,97.186767578125,186.49000549316406,22.889999389648438,1.090334177017212
2023-04-10,395.2466125488281,312.7237243652344,169.87742614746094,95.61968994140625,185.11000061035156,22.8799991607666,1.0913575887680054
2023-04-11,395.3528137207031,310.71673583984375,171.22097778320312,95.81670379638672,186.27999877929688,23.040000915527344,1.086932897567749
2023-04-12,393.7413330078125,307.9718933105469,169.9644317626953,95.71819305419922,187.19000244140625,23.43000030517578,1.0917507410049438
2023-04-13,398.9712829589844,314.002685546875,172.216552734375,94.96597290039062,189.72000122070312,23.739999771118164,1.0999890565872192
2023-04-14,397.9966735839844,313.4123840332031,170.61204528808594,94.09737396240234,186.36000061035156,23.309999465942383,1.1054610013961792
2023-04-17,399.42474365234375,313.677978515625,172.80616760253906,92.97801971435547,185.52999877929688,23.020000457763672,1.098659634590149
2023-04-18,399.685302734375,313.6976013183594,172.0715789794922,93.30931854248047,186.25,23.149999618530273,1.0925379991531372
2023-04-19,399.6177978515625,313.55010986328125,172.29388427734375,93.21975708007812,185.36000061035156,23.229999542236328,1.0975382328033447
2023-04-20,397.43707275390625,311.15948486328125,171.4045867919922,94.01676940917969,186.08999633789062,23.170000076293945,1.095218300819397
2023-04-21,397.7458801269531,311.4841003417969,171.62696838378906,93.48844909667969,184.25,22.979999542236328,1.0970927476882935
2023-04-24,398.16070556640625,310.8348388671875,171.51092529296875,94.39286804199219,184.80999755859375,23.079999923706055,1.0992271900177002
2023-04-25,391.84039306640625,304.97125244140625,167.2772979736328,95.78089904785156,185.75,22.989999771118164,1.1059499979019165
2023-04-26,390.1807556152344,306.8208312988281,165.6630859375,94.760009765625,184.74000549316406,22.829999923706055,1.0978394746780396
2023-04-27,397.9484558105469,315.16357421875,167.87657165527344,93.81974029541016,184.75,22.889999389648438,1.1047282218933105
2023-04-28,401.3450012207031,317.3377990722656,169.34580993652344,95.3331298828125,184.8000030517578,23.0,1.1032048463821411
2023-05-01,400.939697265625,316.9737548828125,169.4425048828125,92.58424377441406,183.97000122070312,22.889999389648438,1.1010911464691162
2023-05-02,396.4335021972656,314.2092590332031,165.96273803710938,94.89144897460938,187.52000427246094,23.350000381469727,1.0969241857528687
2023-05-03,393.7124328613281,312.1531066894531,166.5717315673828,95.42111206054688,189.11000061035156,23.43000030517578,1.1010911464691162
2023-05-04,390.9237060546875,311.0513000488281,164.7061767578125,94.47848510742188,190.44000244140625,23.940000534057617,1.1068925857543945
2023-05-05,398.16070556640625,317.6625061035156,168.620849609375,94.16429138183594,187.4600067138672,23.56999969482422,1.102292776107788
2023-05-08,398.266845703125,318.44952392578125,168.2342071533203,92.84461212158203,187.69000244140625,23.489999771118164,1.10186767578125
2023-05-09,396.5202941894531,316.4327087402344,167.7316131591797,92.51243591308594,189.02000427246094,23.479999542236328,1.0996140241622925
2023-05-10,398.373046875,319.87603759765625,168.5821990966797,93.41014862060547,188.75,23.309999465942383,1.096467137336731
2023-05-11,397.67828369140625,320.9188537597656,167.28697204589844,94.39767456054688,187.1300048828125,22.200000762939453,1.098406195640564
2023-05-12,397.1572265625,319.76776123046875,166.9486846923828,93.60767364501953,186.80999755859375,22.020000457763672,1.0912145376205444
2023-05-15,398.5274658203125,321.499267578125,168.98818969726562,92.63809204101562,187.2100067138672,22.100000381469727,1.0852696895599365
2023-05-16,395.8641662597656,321.8632507324219,166.52337646484375,92.35980987548828,184.8699951171875,21.809999465942383,1.0873701572418213
2023-05-17,400.6695556640625,325.7591857910156,170.23504638671875,92.09046936035156,184.22999572753906,21.81999969482422,1.0865668058395386
2023-05-18,404.529296875,331.8096008300781,171.26930236816406,91.40821075439453,181.83999633789062,21.559999465942383,1.0838346481323242
2023-05-19,403.9407043457031,331.0618896484375,170.22540283203125,90.76181030273438,183.63999938964844,21.860000610351562,1.0775396823883057
2023-05-22,404.104736328125,332.17364501953125,172.3035430908203,90.43865966796875,183.2100067138672,21.670000076293945,1.0822745561599731
2023-05-23,399.56951904296875,327.9629211425781,171.4916229248047,90.698974609375,183.42999267578125,21.510000228881836,1.0811045169830322
2023-05-24,396.67474365234375,326.2806396484375,169.6744384765625,90.25010681152344,181.9499969482422,21.15999984741211,1.076971173286438
2023-05-25,400.1098937988281,334.219970703125,168.3502197265625,90.02568817138672,180.1999969482422,20.860000610351562,1.0757315158843994
2023-05-26,405.29156494140625,342.7593994140625,170.26406860351562,90.75283813476562,180.9199981689453,21.3799991607666,1.0724436044692993
2023-05-30,405.4459228515625,344.3138732910156,169.6357879638672,91.65956115722656,182.0399932861328,21.299999237060547,1.0707669258117676
2023-05-31,403.1977233886719,342.35614013671875,167.96359252929688,92.45854187011719,182.32000732421875,21.610000610351562,1.073306918144226
2023-06-01,407.0284729003906,346.31103515625,169.78077697753906,92.82127380371094,183.75999450683594,21.950000762939453,1.0695186853408813
2023-06-02,412.91461181640625,348.908203125,175.9379119873047,91.80416870117188,181.0500030517578,21.690000534057617,1.0760787725448608
2023-06-05,412.1233825683594,349.1541748046875,173.57945251464844,91.63314056396484,182.13999938964844,21.639999389648438,1.0698620080947876
2023-06-06,413.0207214355469,349.0951232910156,178.1514129638672,92.17321014404297,182.33999633789062,21.649999618530273,1.0711798667907715
2023-06-07,411.5925598144531,343.17266845703125,181.4846954345703,90.80500793457031,180.14999389648438,21.510000228881836,1.0698047876358032
2023-06-08,414.0820617675781,347.43255615234375,180.8061981201172,91.8671646118164,182.52999877929688,22.299999237060547,1.0707440376281738
2023-06-09,414.82513427734375,348.76068115234375,179.34262084960938,91.74117279052734,182.0399932861328,22.270000457763672,1.078271746635437
2023-06-12,418.58837890625,354.6536560058594,180.08895874023438,92.0112075805664,181.8800048828125,22.079999923706055,1.0750954151153564
2023-06-13,421.34808349609375,357.37884521484375,182.15347290039062,91.10204315185547,180.5399932861328,21.739999771118164,1.0762988328933716
2023-06-14,421.8498229980469,359.97613525390625,180.195556640625,91.83116149902344,180.63999938964844,21.969999313354492,1.078934907913208
2023-06-15,427.079833984375,364.2655334472656,181.6785430908203,92.71331024169922,181.91000366210938,21.940000534057617,1.084304690361023
2023-06-16,425.6251220703125,361.9732666015625,180.2246551513672,92.3532485961914,181.6300048828125,22.18000030517578,1.0945948362350464
2023-06-20,423.4168701171875,361.45501708984375,179.43955993652344,92.99235534667969,179.75,21.260000228881836,1.0924304723739624
2023-06-21,421.24737548828125,356.529296875,179.0227508544922,93.21736145019531,179.49000549316406,20.84000015258789,1.0920368432998657
2023-06-22,422.7679443359375,360.7359924316406,177.69488525390625,92.09221649169922,177.7100067138672,20.530000686645508,1.0992635488510132
2023-06-23,419.57183837890625,357.1598205566406,175.01974487304688,93.01032257080078,178.1999969482422,20.579999923706055,1.0958904027938843
2023-06-26,417.8575439453125,352.3718566894531,175.19419860839844,93.10936737060547,178.50999450683594,20.899999618530273,1.0906671285629272
2023-06-27,422.43865966796875,358.43060302734375,177.7239532470703,92.86629486083984,177.69000244140625,20.979999542236328,1.091048002243042
2023-06-28,422.6518249511719,359.130126953125,178.5963134765625,93.26238250732422,177.27999877929688,20.84000015258789,1.0957223176956177
2023-06-29,424.31756591796875,358.4109191894531,180.65115356445312,91.57910919189453,177.08999633789062,20.719999313354492,1.0915838479995728
2023-06-30,429.3247985839844,363.9376525878906,181.5137481689453,92.65928649902344,178.27000427246094,20.889999389648438,1.0868029594421387
2023-07-03,429.8188171386719,364.7947082519531,181.882080078125,92.13400268554688,178.47000122070312,21.010000228881836,1.0907504558563232
2023-07-05,429.1795654296875,364.7849426269531,180.069580078125,91.25852966308594,177.83999633789062,21.209999084472656,1.0884946584701538
2023-07-06,425.8188171386719,362.0067443847656,177.16177368164062,89.96782684326172,177.30999755859375,20.829999923706055,1.0856584310531616
2023-07-07,424.74371337890625,360.8048400878906,179.03248596191406,89.42631530761719,178.63999938964844,21.18000030517578,1.0890636444091797
2023-07-10,425.8188171386719,360.9230651855469,182.09532165527344,89.54362487792969,178.77999877929688,21.239999771118164,1.0969723463058472
2023-07-11,428.5306091308594,362.7062683105469,183.9660186767578,90.00393676757812,179.4499969482422,21.200000762939453,1.100594401359558
2023-07-12,431.978515625,367.2872619628906,185.97238159179688,91.00580596923828,181.8800048828125,22.149999618530273,1.101406455039978
2023-07-13,435.4071044921875,373.5232849121094,187.47474670410156,91.96251678466797,182.00999450683594,22.780000686645508,1.1144545078277588
2023-07-14,435.13592529296875,373.4444274902344,185.64280700683594,91.42096710205078,181.42999267578125,22.860000610351562,1.1223469972610474
2023-07-17,436.6468200683594,376.93194580078125,187.62982177734375,91.46607208251953,181.55999755859375,22.790000915527344,1.1227755546569824
2023-07-18,439.891357421875,380.0155029296875,189.9463653564453,91.88127899169922,183.63999938964844,22.989999771118164,1.1237596273422241
2023-07-19,440.86956787109375,379.92681884765625,190.75083923339844,92.9192123413086,183.6699981689453,23.100000381469727,1.1228890419006348
2023-07-20,437.94464111328125,371.16876220703125,189.08370971679688,91.79100799560547,182.74000549316406,22.68000030517578,1.120523452758789
2023-07-21,437.94464111328125,370.0555419921875,188.48275756835938,91.81809997558594,182.17999267578125,22.56999969482422,1.113709807395935
2023-07-24,439.9010009765625,370.6466064453125,188.94802856445312,91.48413848876953,181.39999389648438,22.329999923706055,1.112532615661621
2023-07-25,441.10198974609375,373.15875244140625,188.9285888671875,91.31266021728516,182.41000366210938,22.6200008392334,1.1063170433044434
2023-07-26,441.1698303222656,371.9174499511719,190.4213104248047,91.4029312133789,183.3000030517578,22.90999984741211,1.1050456762313843
2023-07-27,438.24481201171875,371.03082275390625,187.9593505859375,89.62484741210938,180.4199981689453,22.110000610351562,1.1078368425369263
2023-07-28,442.5353698730469,377.7890319824219,190.3922119140625,90.0851821899414,181.86000061035156,22.31999969482422,1.0978755950927734
2023-07-31,443.3780517578125,377.9859619140625,192.60214233398438,90.3017807006836,182.35000610351562,22.690000534057617,1.1024264097213745
2023-08-01,442.1092834472656,377.1092224121094,191.7201385498047,88.8219985961914,180.4600067138672,22.290000915527344,1.0997591018676758
2023-08-02,435.95916748046875,368.833984375,189.11276245117188,87.87171173095703,179.60000610351562,21.75,1.1007881164550781
2023-08-03,434.7098083496094,368.2427673339844,188.57969665527344,85.84439086914062,179.5399932861328,21.6299991607666,1.0944151878356934
2023-08-04,432.74371337890625,366.518798828125,188.20169067382812,87.3648681640625,180.19000244140625,21.65999984741211,1.095158338546753
2023-08-07,436.5208740234375,369.6220397949219,188.32769775390625,86.50508880615234,179.77999877929688,21.209999084472656,1.1002674102783203
2023-08-08,434.62261962890625,366.4793701171875,187.14520263671875,87.50969696044922,178.63999938964844,20.899999618530273,1.100315809249878
2023-08-09,431.7170715332031,362.4500732421875,185.68161010742188,87.96221923828125,177.7899932861328,20.799999237060547,1.0958904027938843
2023-08-10,431.87200927734375,363.1199951171875,184.85772705078125,86.51414489746094,177.60000610351562,20.829999923706055,1.0977671146392822
2023-08-11,431.6202087402344,360.8048400878906,185.11941528320312,86.31501770019531,177.60000610351562,20.799999237060547,1.0981649160385132
2023-08-14,434.0028076171875,364.8538513183594,184.79957580566406,86.12496948242188,177.05999755859375,20.719999313354492,1.094439148902893
2023-08-15,428.9471130371094,360.9822082519531,182.35702514648438,85.60002136230469,176.58999633789062,20.670000076293945,1.0909883975982666
2023-08-16,425.7994384765625,357.1598205566406,180.12770080566406,84.93029022216797,175.57000732421875,20.559999465942383,1.0904173851013184
2023-08-17,422.5549011230469,353.258544921875,178.00503540039062,84.56826782226562,175.3000030517578,20.799999237060547,1.0874884128570557
2023-08-18,422.75823974609375,352.8151550292969,178.9742889404297,84.8669204711914,175.3300018310547,20.8700008392334,1.0874648094177246
2023-08-21,425.50885009765625,358.49957275390625,178.71261596679688,83.73561096191406,175.80999755859375,21.360000610351562,1.087559461593628
2023-08-22,424.3563537597656,357.9873046875,178.17953491210938,84.37821960449219,176.10000610351562,21.459999084472656,1.0898351669311523
2023-08-23,429.082763671875,363.63226318359375,180.07925415039062,86.46887969970703,177.88999938964844,22.290000915527344,1.0846692323684692
2023-08-24,423.135986328125,355.8593444824219,177.5882568359375,85.89868927001953,177.85000610351562,22.110000610351562,1.086578607559204
2023-08-25,426.1190185546875,358.6177978515625,178.34426879882812,86.17926025390625,177.6199951171875,22.219999313354492,1.07991361618042
2023-08-28,428.8211975097656,361.317138671875,179.93386840820312,86.26979064941406,178.1300048828125,22.219999313354492,1.0797386169433594
2023-08-29,435.01971435546875,369.20831298828125,182.44427490234375,87.16574096679688,179.8699951171875,22.709999084472656,1.0825556516647339
2023-08-30,436.8114929199219,371.26727294921875,183.13243103027344,87.07526397705078,180.32000732421875,22.56999969482422,1.0869210958480835
2023-08-31,436.1722412109375,372.3804626464844,182.81259155273438,87.46443176269531,180.02000427246094,22.389999389648438,1.0932546854019165
2023-09-01,436.98583984375,371.9863586425781,184.9837188720703,86.10188293457031,180.11000061035156,22.170000076293945,1.0844104290008545
2023-09-05,435.09716796875,372.4593200683594,181.08731079101562,84.89453887939453,178.63999938964844,21.59000015258789,1.0794472694396973
2023-09-06,432.1722412109375,369.1787109375,180.4088134765625,85.10334014892578,177.8300018310547,21.239999771118164,1.0726161003112793
2023-09-07,430.8453674316406,366.5384521484375,178.6641387939453,85.33934783935547,178.02000427246094,21.049999237060547,1.0724204778671265
2023-09-08,431.4942932128906,367.05078125,178.2667694091797,85.66616821289062,178.0800018310547,21.010000228881836,1.0697818994522095
2023-09-11,434.33209228515625,371.3756103515625,178.69320678710938,85.04887390136719,178.41000366210938,21.15999984741211,1.071811318397522
2023-09-12,431.9494934082031,367.2576904296875,178.51870727539062,85.53907012939453,177.49000549316406,21.1299991607666,1.0750375986099243
2023-09-13,432.453125,368.6565856933594,177.345947265625,85.52091217041016,177.0800018310547,20.93000030517578,1.075326681137085
2023-09-14,436.18194580078125,371.671142578125,179.84661865234375,84.90362548828125,177.1699981689453,20.729999542236328,1.0734220743179321
2023-09-15,430.9266357421875,365.30706787109375,177.9662628173828,84.38619995117188,178.33999633789062,21.110000610351562,1.0637166500091553
2023-09-18,431.17938232421875,365.6878356933594,176.78375244140625,84.8673095703125,179.38999938964844,21.299999237060547,1.0668259859085083
2023-09-19,430.2851867675781,364.9084167480469,176.09559631347656,84.24095153808594,179.22000122070312,21.270000457763672,1.0692671537399292
2023-09-20,426.32940673828125,359.6499938964844,174.33154296875,84.50419616699219,179.35000610351562,21.34000015258789,1.0682048797607422
2023-09-21,419.28289794921875,353.0595397949219,171.62730407714844,82.33463287353516,178.0500030517578,21.440000534057617,1.065303087234497
2023-09-22,418.3401184082031,353.1088562011719,171.2395782470703,82.99729919433594,178.6199951171875,21.579999923706055,1.0661548376083374
2023-09-25,420.099365234375,354.7860412597656,172.0052947998047,80.95482635498047,177.6999969482422,21.200000762939453,1.0648492574691772
2023-09-26,413.9275207519531,349.45849609375,169.7937774658203,80.67344665527344,176.27999877929688,20.959999084472656,1.0591648817062378
2023-09-27,414.0927429199219,350.2773742675781,171.38108825683594,80.25584411621094,174.10000610351562,20.700000762939453,1.0569483041763306
2023-09-28,416.49346923828125,353.20751953125,172.929443359375,80.50096130371094,173.22999572753906,20.739999771118164,1.0505305528640747
2023-09-29,415.4826354980469,353.4640197753906,172.11146545410156,80.51004028320312,171.4499969482422,20.34000015258789,1.0562450885772705
2023-10-02,415.3173828125,356.4139404296875,169.51138305664062,79.16229248046875,169.64999389648438,19.420000076293945,1.0565240383148193
2023-10-03,409.75787353515625,350.15899658203125,166.65809631347656,77.45933532714844,169.16000366210938,19.440000534057617,1.0480751991271973
2023-10-04,412.7417907714844,354.9241943359375,166.73602294921875,78.55213165283203,169.13999938964844,19.309999465942383,1.0472300052642822
2023-10-05,412.5862731933594,353.8784484863281,166.86260986328125,78.16056060791016,168.8300018310547,19.25,1.0507071018218994
2023-10-06,417.48486328125,359.80780029296875,168.46939086914062,77.2135009765625,169.6999969482422,19.729999542236328,1.0546631813049316
2023-10-09,420.1576843261719,361.64288330078125,169.44322204589844,79.02566528320312,172.82000732421875,20.059999465942383,1.056747317314148
2023-10-10,422.344482421875,363.6455993652344,171.3616180419922,78.91639709472656,172.52999877929688,19.979999542236328,1.0578875541687012
2023-10-11,424.0745544433594,366.2402648925781,171.06947326660156,80.56466674804688,173.7899932861328,20.18000030517578,1.0604791641235352
2023-10-12,421.4891662597656,364.9676208496094,167.2034454345703,78.3791275024414,173.25999450683594,19.959999084472656,1.0624282360076904
2023-10-13,419.38983154296875,360.3800354003906,165.8109130859375,79.7815170288086,178.8300018310547,20.780000686645508,1.0536741018295288
2023-10-16,423.8023986816406,364.4546203613281,168.48886108398438,78.49749755859375,177.9600067138672,20.68000030517578,1.0521553754806519
2023-10-17,423.782958984375,363.2608642578125,170.36831665039062,77.63240814208984,178.2899932861328,20.920000076293945,1.0554312467575073
2023-10-18,418.135986328125,358.4956359863281,166.86260986328125,76.94941711425781,180.8699951171875,20.950000762939453,1.057305932044983
2023-10-19,414.4620666503906,355.1412658691406,164.2041015625,75.37399291992188,183.08999633789062,21.110000610351562,1.053851842880249
2023-10-20,409.36920166015625,349.8432922363281,162.08119201660156,75.8019790649414,183.58999633789062,21.399999618530273,1.0586491823196411
2023-10-23,408.65966796875,350.8988952636719,160.7081298828125,76.71263885498047,182.97000122070312,21.049999237060547,1.0589966773986816
2023-10-24,411.74072265625,354.3125,162.1104278564453,77.72348022460938,182.9499969482422,21.020000457763672,1.0669853687286377
2023-10-25,405.831298828125,345.6404113769531,159.4324188232422,75.99322509765625,183.72000122070312,20.940000534057617,1.059535264968872
2023-10-26,400.9716491699219,339.0500183105469,159.84141540527344,77.15885162353516,184.00999450683594,20.850000381469727,1.056725025177002
2023-10-27,399.1541442871094,340.6779479980469,157.96200561523438,76.8310317993164,186.14999389648438,21.18000030517578,1.0564459562301636
2023-10-30,403.9263610839844,344.5157165527344,158.83840942382812,76.48499298095703,185.10000610351562,21.34000015258789,1.0562450885772705
2023-10-31,406.4631042480469,346.163330078125,160.2114715576172,76.11163330078125,184.08999633789062,20.979999542236328,1.061503529548645
2023-11-01,410.7978820800781,352.1716003417969,161.12686157226562,77.76188659667969,183.50999450683594,20.969999313354492,1.0579099655151367
2023-11-02,418.67059326171875,358.564697265625,165.42135620117188,79.53460693359375,184.1199951171875,20.8700008392334,1.05870521068573
2023-11-03,422.4903259277344,362.77740478515625,169.92037963867188,80.07372283935547,184.7899932861328,21.219999313354492,1.0619093179702759
2023-11-06,423.4622497558594,364.2572937011719,167.79747009277344,79.29701232910156,183.35000610351562,21.079999923706055,1.0732147693634033
2023-11-07,424.6673889160156,367.7004699707031,167.2034454345703,80.46663665771484,182.58999633789062,20.729999542236328,1.0721560716629028
2023-11-08,424.9783935546875,367.937255859375,165.42135620117188,81.83729553222656,180.77000427246094,20.649999618530273,1.0696102380752563
2023-11-09,421.6641540527344,365.1058044433594,162.86024475097656,79.95494079589844,181.49000549316406,20.690000534057617,1.0710422992706299
2023-11-10,428.244140625,373.31414794921875,164.6812744140625,80.40267181396484,179.50999450683594,20.34000015258789,1.0667576789855957
2023-11-13,427.8359375,372.14996337890625,164.73968505859375,80.21993255615234,180.50999450683594,20.43000030517578,1.069015622138977
2023-11-14,436.13623046875,380.1610412597656,173.78640747070312,82.03832244873047,182.1199951171875,21.170000076293945,1.0701825618743896
2023-11-15,437.0596008300781,380.44720458984375,174.0883026123047,80.886962890625,181.63999938964844,21.450000762939453,1.0878314971923828
